forecast_id,product_id,region,forecast_date,predicted_demand,confidence_low,confidence_high,social_factor,model_version,explanation,created_at
4869,1545,Mountain West,2026-06-24,87,68,103,1.34,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4870,1545,Mountain West,2026-06-25,88,69,104,1.28,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""post_acute_rehab_wave"",""mobility_recovery_trend"",""remote_region_awareness""],""top_advocate"":""@rural_access_max"",""urgency_score"":55,""confidence"":""low"",""trend"":""flat_seasonal""}",2026-05-27T11:26:27Z
4871,1541,Northeast Corridor,2026-05-27,350,249,412,1.8,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4872,1541,Northeast Corridor,2026-05-28,343,261,424,1.99,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4873,1541,Northeast Corridor,2026-05-29,350,273,436,2.07,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4874,1541,Northeast Corridor,2026-05-30,354,285,448,2.11,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4875,1541,Northeast Corridor,2026-05-31,350,297,460,2.34,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4876,1541,Northeast Corridor,2026-06-01,395,309,472,2.31,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4877,1541,Northeast Corridor,2026-06-02,371,321,484,2.44,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4878,1541,Northeast Corridor,2026-06-03,399,333,496,2.25,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4879,1541,Northeast Corridor,2026-06-04,458,345,508,2.58,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4880,1541,Northeast Corridor,2026-06-05,403,357,520,2.55,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4881,1541,Northeast Corridor,2026-06-06,431,369,532,2.45,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4882,1541,Northeast Corridor,2026-06-07,451,381,544,2.82,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4883,1541,Northeast Corridor,2026-06-08,444,393,556,2.81,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4884,1541,Northeast Corridor,2026-06-09,462,405,568,2.62,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4885,1541,Northeast Corridor,2026-06-10,471,417,580,2.78,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4886,1541,Northeast Corridor,2026-06-11,526,429,592,2.72,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4887,1541,Northeast Corridor,2026-06-12,544,441,604,3.11,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4888,1541,Northeast Corridor,2026-06-13,561,453,616,3.06,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4889,1541,Northeast Corridor,2026-06-14,531,465,628,3.16,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4890,1541,Northeast Corridor,2026-06-15,531,477,640,3.18,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4891,1541,Northeast Corridor,2026-06-16,598,489,652,3.19,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4892,1541,Northeast Corridor,2026-06-17,552,501,664,3.35,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4893,1541,Northeast Corridor,2026-06-18,606,513,676,3.45,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4894,1541,Northeast Corridor,2026-06-19,578,525,688,3.31,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4895,1541,Northeast Corridor,2026-06-20,605,537,700,3.74,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4896,1541,Northeast Corridor,2026-06-21,596,549,712,3.76,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4897,1541,Northeast Corridor,2026-06-22,612,561,724,3.87,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4898,1541,Northeast Corridor,2026-06-23,628,573,736,3.91,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4899,1541,Northeast Corridor,2026-06-24,643,585,748,3.9,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
4900,1541,Northeast Corridor,2026-06-25,704,597,760,3.92,telco_signal_v2,"{""model"":""telco_signal_v2"",""drivers"":[""multi_channel_access_spike"",""local_outage_awareness"",""regional_outage_coverage"",""capacity_constraint_signal""],""top_advocate"":""@service_assurance_network"",""urgency_score"":97,""confidence"":""very_high"",""trend"":""historic_service_impact"",""alert"":""pre_position_capacity_recommended""}",2026-05-27T11:26:27Z
