mention_id,post_id,product_id,confidence_score,mention_type,created_at
22980,45135,1557,0.791,direct,2026-05-27T11:26:09Z
22981,45136,1552,0.725,semantic,2026-05-27T11:26:09Z
22982,45138,1567,0.719,visual,2026-05-27T11:26:09Z
22983,45140,1568,0.745,direct,2026-05-27T11:26:09Z
22984,45141,1551,0.834,semantic,2026-05-27T11:26:09Z
22985,45144,1569,0.842,inferred,2026-05-27T11:26:09Z
22986,45145,1552,0.894,direct,2026-05-27T11:26:09Z
22987,45146,1556,0.901,semantic,2026-05-27T11:26:09Z
22988,45147,1553,0.731,hashtag,2026-05-27T11:26:09Z
22989,45149,1560,0.705,inferred,2026-05-27T11:26:09Z
22990,45150,1562,0.876,direct,2026-05-27T11:26:09Z
22991,45151,1572,0.754,semantic,2026-05-27T11:26:09Z
22992,45152,1570,0.831,hashtag,2026-05-27T11:26:09Z
22993,45153,1544,0.73,visual,2026-05-27T11:26:09Z
22994,45154,1570,0.859,inferred,2026-05-27T11:26:09Z
22995,45155,1543,0.962,direct,2026-05-27T11:26:09Z
22996,45158,1546,0.718,visual,2026-05-27T11:26:09Z
22997,45163,1566,0.957,visual,2026-05-27T11:26:09Z
22998,45164,1557,0.796,inferred,2026-05-27T11:26:09Z
22999,45166,1552,0.724,semantic,2026-05-27T11:26:09Z
23000,45167,1563,0.989,hashtag,2026-05-27T11:26:09Z
23001,45168,1571,0.815,visual,2026-05-27T11:26:09Z
23002,45169,1571,0.962,inferred,2026-05-27T11:26:09Z
23003,45170,1562,0.831,direct,2026-05-27T11:26:09Z
23004,45171,1566,0.818,semantic,2026-05-27T11:26:09Z
23005,45172,1548,0.808,hashtag,2026-05-27T11:26:09Z
23006,45173,1544,0.848,visual,2026-05-27T11:26:09Z
23007,45175,1541,0.771,direct,2026-05-27T11:26:09Z
23008,45178,1556,0.745,visual,2026-05-27T11:26:09Z
23009,45179,1543,0.943,inferred,2026-05-27T11:26:09Z
23010,45180,1547,0.917,direct,2026-05-27T11:26:09Z
23011,45181,1566,0.732,semantic,2026-05-27T11:26:09Z
23012,45184,1572,0.901,inferred,2026-05-27T11:26:09Z
23013,45185,1568,0.865,direct,2026-05-27T11:26:09Z
23014,45186,1541,0.976,semantic,2026-05-27T11:26:09Z
23015,45189,1556,0.93,inferred,2026-05-27T11:26:09Z
23016,45190,1557,0.947,direct,2026-05-27T11:26:09Z
23017,45192,1541,0.998,hashtag,2026-05-27T11:26:09Z
23018,45193,1567,0.83,visual,2026-05-27T11:26:09Z
23019,45195,1562,0.729,direct,2026-05-27T11:26:09Z
23020,45196,1561,0.723,semantic,2026-05-27T11:26:09Z
23021,45197,1570,0.976,hashtag,2026-05-27T11:26:09Z
23022,45198,1553,0.973,visual,2026-05-27T11:26:09Z
23023,45199,1557,0.864,inferred,2026-05-27T11:26:09Z
23024,45200,1559,0.869,direct,2026-05-27T11:26:09Z
23025,45201,1541,0.915,semantic,2026-05-27T11:26:09Z
23026,45203,1568,0.994,visual,2026-05-27T11:26:09Z
23027,45205,1564,0.833,direct,2026-05-27T11:26:09Z
23028,45206,1561,0.718,semantic,2026-05-27T11:26:09Z
23029,45207,1541,0.989,hashtag,2026-05-27T11:26:09Z
23030,45208,1565,0.792,visual,2026-05-27T11:26:09Z
23031,45209,1563,0.959,inferred,2026-05-27T11:26:09Z
23032,45210,1541,0.832,direct,2026-05-27T11:26:09Z
23033,45211,1566,0.829,semantic,2026-05-27T11:26:09Z
23034,45212,1564,0.753,hashtag,2026-05-27T11:26:09Z
23035,45213,1569,0.711,visual,2026-05-27T11:26:09Z
23036,45215,1559,0.947,direct,2026-05-27T11:26:09Z
23037,45216,1546,0.813,semantic,2026-05-27T11:26:09Z
23038,45217,1548,0.904,hashtag,2026-05-27T11:26:09Z
23039,45218,1558,0.92,visual,2026-05-27T11:26:09Z
23040,45219,1549,0.757,inferred,2026-05-27T11:26:09Z
23041,45220,1564,0.859,direct,2026-05-27T11:26:09Z
23042,45222,1561,0.706,hashtag,2026-05-27T11:26:09Z
23043,45227,1563,0.864,hashtag,2026-05-27T11:26:09Z
23044,45229,1547,0.978,inferred,2026-05-27T11:26:09Z
23045,45230,1559,0.876,direct,2026-05-27T11:26:09Z
23046,45232,1561,0.711,hashtag,2026-05-27T11:26:09Z
23047,45233,1561,0.822,visual,2026-05-27T11:26:09Z
23048,45236,1558,0.766,semantic,2026-05-27T11:26:09Z
23049,45237,1563,0.99,hashtag,2026-05-27T11:26:09Z
23050,45239,1543,0.904,inferred,2026-05-27T11:26:09Z
23051,45240,1555,0.798,direct,2026-05-27T11:26:09Z
23052,45241,1566,0.833,semantic,2026-05-27T11:26:09Z
23053,45242,1543,0.998,hashtag,2026-05-27T11:26:09Z
23054,45243,1548,0.966,visual,2026-05-27T11:26:09Z
23055,45244,1542,0.987,inferred,2026-05-27T11:26:09Z
23056,45246,1543,0.932,semantic,2026-05-27T11:26:09Z
23057,45247,1559,0.965,hashtag,2026-05-27T11:26:09Z
23058,45248,1561,0.936,visual,2026-05-27T11:26:09Z
23059,45250,1557,0.737,direct,2026-05-27T11:26:09Z
23060,45251,1568,0.981,semantic,2026-05-27T11:26:09Z
23061,45252,1548,0.767,hashtag,2026-05-27T11:26:09Z
23062,45253,1543,0.946,visual,2026-05-27T11:26:09Z
23063,45254,1571,0.74,inferred,2026-05-27T11:26:09Z
23064,45255,1567,0.822,direct,2026-05-27T11:26:09Z
23065,45256,1562,0.849,semantic,2026-05-27T11:26:09Z
23066,45257,1554,0.743,hashtag,2026-05-27T11:26:09Z
23067,45258,1569,0.744,visual,2026-05-27T11:26:09Z
23068,45260,1563,0.737,direct,2026-05-27T11:26:09Z
23069,45261,1547,0.956,semantic,2026-05-27T11:26:09Z
23070,45262,1545,0.716,hashtag,2026-05-27T11:26:09Z
23071,45263,1544,0.78,visual,2026-05-27T11:26:09Z
23072,45264,1558,0.808,inferred,2026-05-27T11:26:09Z
23073,45265,1564,0.707,direct,2026-05-27T11:26:09Z
23074,45268,1565,0.874,visual,2026-05-27T11:26:09Z
23075,45269,1569,0.763,inferred,2026-05-27T11:26:09Z
23076,45272,1548,0.84,hashtag,2026-05-27T11:26:09Z
23077,45273,1561,0.987,visual,2026-05-27T11:26:09Z
23078,45276,1552,0.962,semantic,2026-05-27T11:26:10Z
23079,45277,1562,0.962,hashtag,2026-05-27T11:26:10Z
23080,45279,1566,0.77,inferred,2026-05-27T11:26:10Z
23081,45280,1569,0.749,direct,2026-05-27T11:26:10Z
23082,45282,1555,0.839,hashtag,2026-05-27T11:26:10Z
23083,45283,1566,0.721,visual,2026-05-27T11:26:10Z
23084,45284,1560,0.778,inferred,2026-05-27T11:26:10Z
23085,45285,1555,0.799,direct,2026-05-27T11:26:10Z
23086,45286,1550,0.87,semantic,2026-05-27T11:26:10Z
23087,45287,1543,0.835,hashtag,2026-05-27T11:26:10Z
23088,45288,1556,0.86,visual,2026-05-27T11:26:10Z
23089,45289,1554,0.893,inferred,2026-05-27T11:26:10Z
23090,45291,1570,0.959,semantic,2026-05-27T11:26:10Z
23091,45293,1550,0.74,visual,2026-05-27T11:26:10Z
23092,45295,1554,0.807,direct,2026-05-27T11:26:10Z
23093,45296,1562,0.701,semantic,2026-05-27T11:26:10Z
23094,45297,1562,0.947,hashtag,2026-05-27T11:26:10Z
23095,45300,1548,0.944,direct,2026-05-27T11:26:10Z
23096,45301,1547,0.836,semantic,2026-05-27T11:26:10Z
23097,45302,1572,0.773,hashtag,2026-05-27T11:26:10Z
23098,45304,1570,0.909,inferred,2026-05-27T11:26:10Z
23099,45305,1541,0.78,direct,2026-05-27T11:26:10Z
23100,45306,1545,0.801,semantic,2026-05-27T11:26:10Z
23101,45308,1549,0.969,visual,2026-05-27T11:26:10Z
23102,45309,1555,0.887,inferred,2026-05-27T11:26:10Z
23103,45310,1556,0.87,direct,2026-05-27T11:26:10Z
23104,45312,1554,0.739,hashtag,2026-05-27T11:26:10Z
23105,45314,1543,0.921,inferred,2026-05-27T11:26:10Z
23106,45315,1541,0.756,direct,2026-05-27T11:26:10Z
23107,45316,1561,0.857,semantic,2026-05-27T11:26:10Z
23108,45318,1555,0.711,visual,2026-05-27T11:26:10Z
23109,45319,1546,0.958,inferred,2026-05-27T11:26:10Z
23110,45321,1547,0.755,semantic,2026-05-27T11:26:10Z
23111,45322,1551,0.819,hashtag,2026-05-27T11:26:10Z
23112,45324,1542,0.913,inferred,2026-05-27T11:26:10Z
23113,45325,1557,0.867,direct,2026-05-27T11:26:10Z
23114,45326,1542,0.706,semantic,2026-05-27T11:26:10Z
23115,45327,1572,0.948,hashtag,2026-05-27T11:26:10Z
23116,45329,1567,0.96,inferred,2026-05-27T11:26:10Z
23117,45331,1569,0.719,semantic,2026-05-27T11:26:10Z
23118,45332,1542,0.925,hashtag,2026-05-27T11:26:10Z
23119,45334,1547,0.932,inferred,2026-05-27T11:26:10Z
23120,45335,1559,0.793,direct,2026-05-27T11:26:10Z
23121,45336,1552,0.949,semantic,2026-05-27T11:26:10Z
23122,45337,1570,0.962,hashtag,2026-05-27T11:26:10Z
23123,45338,1555,0.748,visual,2026-05-27T11:26:10Z
23124,45339,1568,0.871,inferred,2026-05-27T11:26:10Z
23125,45341,1570,0.865,semantic,2026-05-27T11:26:10Z
23126,45342,1552,0.706,hashtag,2026-05-27T11:26:10Z
23127,45343,1543,0.703,visual,2026-05-27T11:26:10Z
23128,45344,1548,0.797,inferred,2026-05-27T11:26:10Z
23129,45346,1553,0.864,semantic,2026-05-27T11:26:10Z
23130,45349,1549,0.705,inferred,2026-05-27T11:26:10Z
23131,45354,1545,0.876,inferred,2026-05-27T11:26:10Z
23132,45355,1548,0.985,direct,2026-05-27T11:26:10Z
23133,45356,1570,0.768,semantic,2026-05-27T11:26:10Z
23134,45357,1560,0.995,hashtag,2026-05-27T11:26:10Z
23135,45360,1547,0.745,direct,2026-05-27T11:26:10Z
23136,45361,1568,0.819,semantic,2026-05-27T11:26:10Z
23137,45363,1561,0.995,visual,2026-05-27T11:26:10Z
23138,45364,1567,0.866,inferred,2026-05-27T11:26:10Z
23139,45365,1572,0.794,direct,2026-05-27T11:26:10Z
23140,45366,1541,0.837,semantic,2026-05-27T11:26:10Z
23141,45367,1568,0.879,hashtag,2026-05-27T11:26:10Z
23142,45368,1558,0.77,visual,2026-05-27T11:26:10Z
23143,45369,1543,0.71,inferred,2026-05-27T11:26:10Z
23144,45371,1556,0.97,semantic,2026-05-27T11:26:10Z
23145,45372,1548,0.968,hashtag,2026-05-27T11:26:10Z
23146,45373,1572,0.766,visual,2026-05-27T11:26:10Z
23147,45374,1553,0.88,inferred,2026-05-27T11:26:10Z
23148,45375,1571,0.97,direct,2026-05-27T11:26:10Z
23149,45377,1550,0.729,hashtag,2026-05-27T11:26:10Z
23150,45378,1561,0.701,visual,2026-05-27T11:26:10Z
23151,45381,1570,0.715,semantic,2026-05-27T11:26:10Z
23152,45383,1545,0.921,visual,2026-05-27T11:26:10Z
23153,45385,1562,0.713,direct,2026-05-27T11:26:10Z
23154,45389,1567,0.755,inferred,2026-05-27T11:26:10Z
23155,45391,1544,0.86,semantic,2026-05-27T11:26:10Z
23156,45392,1546,0.997,hashtag,2026-05-27T11:26:10Z
23157,45393,1542,0.94,visual,2026-05-27T11:26:10Z
23158,45395,1562,0.911,direct,2026-05-27T11:26:10Z
23159,45397,1543,0.846,hashtag,2026-05-27T11:26:10Z
23160,45399,1554,0.832,inferred,2026-05-27T11:26:10Z
23161,45400,1571,0.762,direct,2026-05-27T11:26:10Z
23162,45402,1553,0.774,hashtag,2026-05-27T11:26:10Z
23163,45404,1571,0.876,inferred,2026-05-27T11:26:10Z
23164,45406,1550,0.812,semantic,2026-05-27T11:26:10Z
23165,45407,1552,0.766,hashtag,2026-05-27T11:26:10Z
23166,45408,1559,0.848,visual,2026-05-27T11:26:10Z
23167,45409,1547,0.926,inferred,2026-05-27T11:26:10Z
23168,45412,1549,0.92,hashtag,2026-05-27T11:26:10Z
23169,45413,1558,0.987,visual,2026-05-27T11:26:10Z
23170,45415,1552,0.962,direct,2026-05-27T11:26:10Z
23171,45416,1550,0.827,semantic,2026-05-27T11:26:10Z
23172,45418,1561,0.872,visual,2026-05-27T11:26:10Z
23173,45419,1546,0.928,inferred,2026-05-27T11:26:10Z
23174,45420,1550,0.846,direct,2026-05-27T11:26:10Z
23175,45421,1552,0.714,semantic,2026-05-27T11:26:10Z
23176,45425,1563,0.722,direct,2026-05-27T11:26:10Z
23177,45428,1541,0.915,visual,2026-05-27T11:26:10Z
23178,45429,1565,0.936,inferred,2026-05-27T11:26:10Z
23179,45431,1552,0.834,semantic,2026-05-27T11:26:10Z
23180,45432,1572,0.729,hashtag,2026-05-27T11:26:10Z
23181,45433,1554,0.786,visual,2026-05-27T11:26:10Z
23182,45434,1541,0.859,inferred,2026-05-27T11:26:10Z
23183,45436,1560,0.868,semantic,2026-05-27T11:26:10Z
23184,45437,1565,0.859,hashtag,2026-05-27T11:26:10Z
23185,45438,1559,0.938,visual,2026-05-27T11:26:10Z
23186,45439,1554,0.709,inferred,2026-05-27T11:26:10Z
23187,45440,1553,0.776,direct,2026-05-27T11:26:10Z
23188,45441,1552,0.81,semantic,2026-05-27T11:26:10Z
23189,45444,1556,0.959,inferred,2026-05-27T11:26:10Z
23190,45445,1547,0.717,direct,2026-05-27T11:26:10Z
23191,45446,1541,0.755,semantic,2026-05-27T11:26:10Z
23192,45447,1556,0.832,hashtag,2026-05-27T11:26:10Z
23193,45448,1558,0.975,visual,2026-05-27T11:26:10Z
23194,45450,1541,0.895,direct,2026-05-27T11:26:10Z
23195,45451,1546,0.726,semantic,2026-05-27T11:26:10Z
23196,45453,1559,0.999,visual,2026-05-27T11:26:10Z
23197,45454,1565,0.815,inferred,2026-05-27T11:26:10Z
23198,45455,1563,0.768,direct,2026-05-27T11:26:10Z
23199,45456,1571,0.853,semantic,2026-05-27T11:26:10Z
23200,45457,1541,0.94,hashtag,2026-05-27T11:26:10Z
23201,45458,1542,0.944,visual,2026-05-27T11:26:10Z
23202,45461,1546,0.97,semantic,2026-05-27T11:26:10Z
23203,45462,1546,0.981,hashtag,2026-05-27T11:26:10Z
23204,45463,1548,0.717,visual,2026-05-27T11:26:10Z
23205,45464,1568,0.892,inferred,2026-05-27T11:26:10Z
23206,45465,1565,0.786,direct,2026-05-27T11:26:10Z
23207,45466,1569,0.964,semantic,2026-05-27T11:26:10Z
23208,45469,1556,0.946,inferred,2026-05-27T11:26:10Z
23209,45470,1546,0.969,direct,2026-05-27T11:26:10Z
23210,45471,1549,0.831,semantic,2026-05-27T11:26:10Z
23211,45474,1572,0.928,inferred,2026-05-27T11:26:10Z
23212,45475,1546,0.878,direct,2026-05-27T11:26:10Z
23213,45476,1541,0.726,semantic,2026-05-27T11:26:10Z
23214,45478,1564,0.776,visual,2026-05-27T11:26:10Z
23215,45480,1549,0.909,direct,2026-05-27T11:26:10Z
23216,45481,1563,0.7,semantic,2026-05-27T11:26:10Z
23217,45482,1559,0.93,hashtag,2026-05-27T11:26:10Z
23218,45484,1556,0.89,inferred,2026-05-27T11:26:10Z
23219,45485,1567,0.875,direct,2026-05-27T11:26:10Z
23220,45487,1551,0.899,hashtag,2026-05-27T11:26:10Z
23221,45488,1541,0.919,visual,2026-05-27T11:26:10Z
23222,45489,1555,0.755,inferred,2026-05-27T11:26:10Z
23223,45490,1541,0.897,direct,2026-05-27T11:26:10Z
23224,45491,1548,0.921,semantic,2026-05-27T11:26:10Z
23225,45492,1548,0.725,hashtag,2026-05-27T11:26:10Z
23226,45493,1554,0.959,visual,2026-05-27T11:26:10Z
23227,45494,1545,0.815,inferred,2026-05-27T11:26:10Z
23228,45495,1547,0.747,direct,2026-05-27T11:26:10Z
23229,45496,1548,0.933,semantic,2026-05-27T11:26:10Z
23230,45497,1555,0.736,hashtag,2026-05-27T11:26:10Z
23231,45498,1572,0.989,visual,2026-05-27T11:26:10Z
23232,45500,1557,0.917,direct,2026-05-27T11:26:10Z
23233,45501,1562,0.799,semantic,2026-05-27T11:26:10Z
23234,45503,1546,0.748,visual,2026-05-27T11:26:10Z
23235,45504,1544,0.751,inferred,2026-05-27T11:26:10Z
23236,45505,1549,0.949,direct,2026-05-27T11:26:10Z
23237,45506,1567,0.867,semantic,2026-05-27T11:26:10Z
23238,45507,1564,0.891,hashtag,2026-05-27T11:26:10Z
23239,45508,1541,0.793,visual,2026-05-27T11:26:10Z
23240,45509,1548,0.985,inferred,2026-05-27T11:26:10Z
23241,45510,1567,0.737,direct,2026-05-27T11:26:10Z
23242,45511,1570,0.937,semantic,2026-05-27T11:26:10Z
23243,45512,1558,0.913,hashtag,2026-05-27T11:26:10Z
23244,45515,1571,0.933,direct,2026-05-27T11:26:10Z
23245,45516,1545,0.805,semantic,2026-05-27T11:26:10Z
23246,45517,1570,0.729,hashtag,2026-05-27T11:26:10Z
23247,45518,1560,0.965,visual,2026-05-27T11:26:10Z
23248,45519,1545,0.799,inferred,2026-05-27T11:26:10Z
23249,45520,1549,0.988,direct,2026-05-27T11:26:10Z
23250,45521,1571,0.964,semantic,2026-05-27T11:26:10Z
23251,45522,1563,0.861,hashtag,2026-05-27T11:26:10Z
23252,45523,1563,0.829,visual,2026-05-27T11:26:10Z
23253,45524,1546,0.952,inferred,2026-05-27T11:26:10Z
23254,45525,1556,0.924,direct,2026-05-27T11:26:10Z
23255,45526,1560,0.772,semantic,2026-05-27T11:26:10Z
23256,45528,1571,0.887,visual,2026-05-27T11:26:10Z
23257,45529,1566,0.955,inferred,2026-05-27T11:26:10Z
23258,45530,1562,0.882,direct,2026-05-27T11:26:10Z
23259,45531,1561,0.932,semantic,2026-05-27T11:26:10Z
23260,45532,1556,0.796,hashtag,2026-05-27T11:26:10Z
23261,45534,1546,0.967,inferred,2026-05-27T11:26:10Z
23262,45536,1546,0.994,semantic,2026-05-27T11:26:10Z
23263,45537,1555,0.835,hashtag,2026-05-27T11:26:10Z
23264,45540,1548,0.944,direct,2026-05-27T11:26:10Z
23265,45544,1570,0.971,inferred,2026-05-27T11:26:10Z
23266,45546,1571,0.811,semantic,2026-05-27T11:26:10Z
23267,45548,1548,0.71,visual,2026-05-27T11:26:10Z
23268,45550,1551,0.767,direct,2026-05-27T11:26:10Z
23269,45551,1568,0.805,semantic,2026-05-27T11:26:10Z
23270,45552,1547,0.991,hashtag,2026-05-27T11:26:10Z
23271,45553,1571,0.844,visual,2026-05-27T11:26:10Z
23272,45554,1572,0.775,inferred,2026-05-27T11:26:10Z
23273,45555,1564,0.961,direct,2026-05-27T11:26:10Z
23274,45556,1567,0.726,semantic,2026-05-27T11:26:10Z
23275,45557,1570,0.997,hashtag,2026-05-27T11:26:10Z
23276,45558,1544,0.8,visual,2026-05-27T11:26:10Z
23277,45559,1571,0.96,inferred,2026-05-27T11:26:10Z
23278,45561,1541,0.78,semantic,2026-05-27T11:26:10Z
23279,45562,1541,0.92,hashtag,2026-05-27T11:26:10Z
23280,45564,1557,0.775,inferred,2026-05-27T11:26:10Z
23281,45565,1566,0.963,direct,2026-05-27T11:26:10Z
23282,45566,1559,0.87,semantic,2026-05-27T11:26:10Z
23283,45567,1551,0.954,hashtag,2026-05-27T11:26:10Z
23284,45569,1570,0.768,inferred,2026-05-27T11:26:10Z
23285,45570,1551,0.988,direct,2026-05-27T11:26:10Z
23286,45571,1558,0.949,semantic,2026-05-27T11:26:10Z
23287,45572,1562,0.992,hashtag,2026-05-27T11:26:10Z
23288,45574,1547,0.916,inferred,2026-05-27T11:26:10Z
23289,45575,1543,0.906,direct,2026-05-27T11:26:10Z
23290,45576,1550,0.975,semantic,2026-05-27T11:26:10Z
23291,45577,1571,0.901,hashtag,2026-05-27T11:26:10Z
23292,45579,1554,0.94,inferred,2026-05-27T11:26:10Z
23293,45580,1556,0.851,direct,2026-05-27T11:26:10Z
23294,45581,1552,0.748,semantic,2026-05-27T11:26:10Z
23295,45583,1572,0.849,visual,2026-05-27T11:26:10Z
23296,45585,1560,0.965,direct,2026-05-27T11:26:10Z
23297,45586,1549,0.965,semantic,2026-05-27T11:26:10Z
23298,45587,1571,0.89,hashtag,2026-05-27T11:26:10Z
23299,45588,1547,0.993,visual,2026-05-27T11:26:10Z
23300,45589,1566,0.806,inferred,2026-05-27T11:26:10Z
23301,45590,1568,0.761,direct,2026-05-27T11:26:10Z
23302,45591,1545,0.858,semantic,2026-05-27T11:26:10Z
23303,45592,1543,0.922,hashtag,2026-05-27T11:26:10Z
23304,45593,1568,0.749,visual,2026-05-27T11:26:10Z
23305,45594,1555,0.875,inferred,2026-05-27T11:26:10Z
23306,45596,1561,0.855,semantic,2026-05-27T11:26:10Z
23307,45597,1561,0.776,hashtag,2026-05-27T11:26:10Z
23308,45598,1558,0.955,visual,2026-05-27T11:26:10Z
23309,45599,1543,0.913,inferred,2026-05-27T11:26:10Z
23310,45601,1566,0.954,semantic,2026-05-27T11:26:10Z
23311,45602,1559,0.741,hashtag,2026-05-27T11:26:10Z
23312,45603,1557,0.892,visual,2026-05-27T11:26:10Z
23313,45604,1548,0.936,inferred,2026-05-27T11:26:10Z
23314,45606,1558,0.726,semantic,2026-05-27T11:26:10Z
23315,45607,1554,0.979,hashtag,2026-05-27T11:26:10Z
23316,45609,1552,0.744,inferred,2026-05-27T11:26:10Z
23317,45610,1548,0.982,direct,2026-05-27T11:26:10Z
23318,45612,1560,0.877,hashtag,2026-05-27T11:26:10Z
23319,45613,1542,0.806,visual,2026-05-27T11:26:10Z
23320,45614,1571,0.725,inferred,2026-05-27T11:26:10Z
23321,45617,1541,0.987,hashtag,2026-05-27T11:26:10Z
23322,45620,1544,0.808,direct,2026-05-27T11:26:10Z
23323,45621,1563,0.727,semantic,2026-05-27T11:26:10Z
23324,45622,1546,0.798,hashtag,2026-05-27T11:26:10Z
23325,45623,1570,0.901,visual,2026-05-27T11:26:10Z
23326,45624,1565,0.776,inferred,2026-05-27T11:26:10Z
23327,45625,1549,0.966,direct,2026-05-27T11:26:10Z
23328,45626,1570,0.937,semantic,2026-05-27T11:26:10Z
23329,45627,1561,0.796,hashtag,2026-05-27T11:26:10Z
23330,45628,1568,0.82,visual,2026-05-27T11:26:10Z
23331,45629,1543,0.923,inferred,2026-05-27T11:26:10Z
23332,45636,1568,0.71,semantic,2026-05-27T11:26:10Z
23333,45639,1543,0.739,inferred,2026-05-27T11:26:10Z
23334,45641,1554,0.879,semantic,2026-05-27T11:26:10Z
23335,45643,1549,0.797,visual,2026-05-27T11:26:10Z
23336,45644,1572,0.864,inferred,2026-05-27T11:26:10Z
23337,45645,1569,0.918,direct,2026-05-27T11:26:10Z
23338,45646,1556,0.903,semantic,2026-05-27T11:26:10Z
23339,45647,1546,0.801,hashtag,2026-05-27T11:26:10Z
23340,45649,1549,0.925,inferred,2026-05-27T11:26:10Z
23341,45651,1562,0.982,semantic,2026-05-27T11:26:10Z
23342,45652,1571,0.777,hashtag,2026-05-27T11:26:10Z
23343,45653,1547,0.98,visual,2026-05-27T11:26:10Z
23344,45654,1553,0.862,inferred,2026-05-27T11:26:10Z
23345,45657,1546,0.759,hashtag,2026-05-27T11:26:10Z
23346,45658,1550,0.713,visual,2026-05-27T11:26:10Z
23347,45660,1553,0.948,direct,2026-05-27T11:26:10Z
23348,45663,1566,0.944,visual,2026-05-27T11:26:10Z
23349,45664,1569,0.829,inferred,2026-05-27T11:26:10Z
23350,45665,1563,0.851,direct,2026-05-27T11:26:10Z
23351,45666,1555,0.96,semantic,2026-05-27T11:26:10Z
23352,45668,1556,0.791,visual,2026-05-27T11:26:10Z
23353,45669,1550,0.729,inferred,2026-05-27T11:26:10Z
23354,45670,1543,0.813,direct,2026-05-27T11:26:10Z
23355,45671,1548,0.815,semantic,2026-05-27T11:26:10Z
23356,45673,1570,0.842,visual,2026-05-27T11:26:10Z
23357,45674,1548,0.946,inferred,2026-05-27T11:26:10Z
23358,45675,1550,0.889,direct,2026-05-27T11:26:10Z
23359,45677,1565,0.798,hashtag,2026-05-27T11:26:10Z
23360,45678,1572,0.702,visual,2026-05-27T11:26:10Z
23361,45679,1547,0.88,inferred,2026-05-27T11:26:10Z
23362,45680,1555,0.881,direct,2026-05-27T11:26:10Z
23363,45681,1557,0.871,semantic,2026-05-27T11:26:10Z
23364,45682,1572,0.838,hashtag,2026-05-27T11:26:10Z
23365,45684,1547,0.85,inferred,2026-05-27T11:26:10Z
23366,45685,1571,0.728,direct,2026-05-27T11:26:10Z
23367,45687,1556,0.73,hashtag,2026-05-27T11:26:10Z
23368,45688,1549,0.948,visual,2026-05-27T11:26:10Z
23369,45689,1547,0.908,inferred,2026-05-27T11:26:10Z
23370,45691,1547,0.793,semantic,2026-05-27T11:26:10Z
23371,45693,1560,0.995,visual,2026-05-27T11:26:10Z
23372,45694,1551,0.727,inferred,2026-05-27T11:26:10Z
23373,45695,1551,0.737,direct,2026-05-27T11:26:10Z
23374,45696,1542,0.807,semantic,2026-05-27T11:26:10Z
23375,45697,1552,0.953,hashtag,2026-05-27T11:26:10Z
23376,45698,1544,0.963,visual,2026-05-27T11:26:10Z
23377,45699,1552,0.986,inferred,2026-05-27T11:26:10Z
23378,45700,1570,0.799,direct,2026-05-27T11:26:10Z
23379,45701,1564,0.919,semantic,2026-05-27T11:26:10Z
23380,45702,1563,0.982,hashtag,2026-05-27T11:26:10Z
23381,45704,1553,0.754,inferred,2026-05-27T11:26:10Z
23382,45705,1552,0.999,direct,2026-05-27T11:26:10Z
23383,45707,1552,0.752,hashtag,2026-05-27T11:26:10Z
23384,45708,1559,0.833,visual,2026-05-27T11:26:10Z
23385,45710,1571,0.807,direct,2026-05-27T11:26:10Z
23386,45711,1555,0.769,semantic,2026-05-27T11:26:10Z
23387,45712,1568,0.707,hashtag,2026-05-27T11:26:10Z
23388,45714,1563,0.921,inferred,2026-05-27T11:26:10Z
23389,45715,1559,0.82,direct,2026-05-27T11:26:10Z
23390,45716,1554,0.751,semantic,2026-05-27T11:26:10Z
23391,45717,1542,0.832,hashtag,2026-05-27T11:26:10Z
23392,45718,1567,0.72,visual,2026-05-27T11:26:10Z
23393,45719,1542,0.997,inferred,2026-05-27T11:26:10Z
23394,45720,1564,0.733,direct,2026-05-27T11:26:10Z
23395,45721,1545,0.756,semantic,2026-05-27T11:26:10Z
23396,45722,1550,0.907,hashtag,2026-05-27T11:26:10Z
23397,45724,1564,0.853,inferred,2026-05-27T11:26:10Z
23398,45725,1565,0.899,direct,2026-05-27T11:26:10Z
23399,45726,1556,0.938,semantic,2026-05-27T11:26:10Z
23400,45727,1566,0.75,hashtag,2026-05-27T11:26:10Z
23401,45729,1547,0.974,inferred,2026-05-27T11:26:10Z
23402,45730,1561,0.997,direct,2026-05-27T11:26:10Z
23403,45731,1547,0.769,semantic,2026-05-27T11:26:10Z
23404,45732,1571,0.962,hashtag,2026-05-27T11:26:10Z
23405,45733,1567,0.996,visual,2026-05-27T11:26:10Z
23406,45734,1544,0.99,inferred,2026-05-27T11:26:10Z
